Freq.	V(vout)
1.84926861897805e+00	(5.62670708772808e+01dB,-2.86172449848488e+00°)
1.85353162341479e+00	(5.62670198002107e+01dB,-2.86831008034224e+00°)
1.85780445509167e+00	(5.62669684879843e+01dB,-2.87491076360667e+00°)
1.86208713666284e+00	(5.62669169395222e+01dB,-2.88152658444460e+00°)
1.86637969083464e+00	(5.62668651537358e+01dB,-2.88815757643243e+00°)
1.87068214036577e+00	(5.62668131295444e+01dB,-2.89480377436417e+00°)
1.87499450806739e+00	(5.62667608658443e+01dB,-2.90146521158628e+00°)
1.87931681680324e+00	(5.62667083615432e+01dB,-2.90814192494787e+00°)
1.88364908948977e+00	(5.62666556155341e+01dB,-2.91483394718542e+00°)
1.88799134909627e+00	(5.62666026266967e+01dB,-2.92154131339595e+00°)
1.89234361864495e+00	(5.62665493939307e+01dB,-2.92826405799110e+00°)
1.89670592121112e+00	(5.62664959161124e+01dB,-2.93500221698185e+00°)
1.90107827992327e+00	(5.62664421921130e+01dB,-2.94175582455185e+00°)
1.90546071796322e+00	(5.62663882208041e+01dB,-2.94852491610344e+00°)
1.90985325856621e+00	(5.62663340010509e+01dB,-2.95530952635433e+00°)
1.91425592502106e+00	(5.62662795317103e+01dB,-2.96210969086055e+00°)
1.91866874067026e+00	(5.62662248116423e+01dB,-2.96892544525511e+00°)
1.92309172891013e+00	(5.62661698396871e+01dB,-2.97575682296368e+00°)
1.92752491319091e+00	(5.62661146146992e+01dB,-2.98260386129688e+00°)
1.93196831701690e+00	(5.62660591355096e+01dB,-2.98946659650052e+00°)
1.93642196394658e+00	(5.62660034009571e+01dB,-2.99634506223265e+00°)
1.94088587759275e+00	(5.62659474098589e+01dB,-3.00323929413281e+00°)
1.94536008162263e+00	(5.62658911610464e+01dB,-3.01014932829941e+00°)
1.94984459975802e+00	(5.62658346533367e+01dB,-3.01707520167042e+00°)
1.95433945577537e+00	(5.62657778855397e+01dB,-3.02401694935812e+00°)
1.95884467350596e+00	(5.62657208564636e+01dB,-3.03097460693402e+00°)
1.96336027683602e+00	(5.62656635649058e+01dB,-3.03794821042878e+00°)
1.96788628970682e+00	(5.62656060096634e+01dB,-3.04493779671350e+00°)
1.97242273611482e+00	(5.62655481895227e+01dB,-3.05194340121482e+00°)
1.97696964011183e+00	(5.62654901032770e+01dB,-3.05896506058073e+00°)
1.98152702580507e+00	(5.62654317496980e+01dB,-3.06600281191923e+00°)
1.98609491735734e+00	(5.62653731275626e+01dB,-3.07305669051360e+00°)
1.99067333898716e+00	(5.62653142356314e+01dB,-3.08012673286891e+00°)
1.99526231496885e+00	(5.62652550726770e+01dB,-3.08721297595063e+00°)
1.99986186963271e+00	(5.62651956374489e+01dB,-3.09431545680391e+00°)
2.00447202736513e+00	(5.62651359287012e+01dB,-3.10143421141150e+00°)
2.00909281260870e+00	(5.62650759451683e+01dB,-3.10856927659773e+00°)
2.01372424986236e+00	(5.62650156856091e+01dB,-3.11572069079028e+00°)
2.01836636368153e+00	(5.62649551487448e+01dB,-3.12288848983168e+00°)
2.02301917867824e+00	(5.62648943333014e+01dB,-3.13007271002573e+00°)
2.02768271952125e+00	(5.62648332380060e+01dB,-3.13727338928000e+00°)
2.03235701093619e+00	(5.62647718615698e+01dB,-3.14449056558294e+00°)
2.03704207770569e+00	(5.62647102027117e+01dB,-3.15172427510000e+00°)
2.04173794466950e+00	(5.62646482601290e+01dB,-3.15897455636240e+00°)
2.04644463672464e+00	(5.62645860325225e+01dB,-3.16624144569801e+00°)
2.05116217882553e+00	(5.62645235185840e+01dB,-3.17352498141994e+00°)
2.05589059598411e+00	(5.62644607170028e+01dB,-3.18082520078063e+00°)
2.06062991326997e+00	(5.62643976264535e+01dB,-3.18814214111416e+00°)
2.06538015581050e+00	(5.62643342456164e+01dB,-3.19547584174045e+00°)
2.07014134879101e+00	(5.62642705731583e+01dB,-3.20282633901522e+00°)
2.07491351745488e+00	(5.62642066077381e+01dB,-3.21019367128016e+00°)
2.07969668710366e+00	(5.62641423480211e+01dB,-3.21757787695947e+00°)
2.08449088309726e+00	(5.62640777926488e+01dB,-3.22497899379826e+00°)
2.08929613085401e+00	(5.62640129402726e+01dB,-3.23239706038570e+00°)
2.09411245585086e+00	(5.62639477895231e+01dB,-3.23983211501322e+00°)
2.09893988362349e+00	(5.62638823390394e+01dB,-3.24728419567417e+00°)
2.10377843976644e+00	(5.62638165874399e+01dB,-3.25475334082603e+00°)
2.10862814993326e+00	(5.62637505333492e+01dB,-3.26223958977101e+00°)
2.11348903983661e+00	(5.62636841753785e+01dB,-3.26974298037163e+00°)
2.11836113524847e+00	(5.62636175121345e+01dB,-3.27726355133553e+00°)
2.12324446200018e+00	(5.62635505422177e+01dB,-3.28480134259649e+00°)
2.12813904598268e+00	(5.62634832642217e+01dB,-3.29235639150672e+00°)
2.13304491314654e+00	(5.62634156767344e+01dB,-3.29992873778707e+00°)
2.13796208950220e+00	(5.62633477783385e+01dB,-3.30751842124269e+00°)
2.14289060112002e+00	(5.62632795676035e+01dB,-3.31512547833599e+00°)
2.14783047413050e+00	(5.62632110431010e+01dB,-3.32274995132571e+00°)
2.15278173472434e+00	(5.62631422033981e+01dB,-3.33039187836658e+00°)
2.15774440915263e+00	(5.62630730470383e+01dB,-3.33805129845975e+00°)
2.16271852372698e+00	(5.62630035725765e+01dB,-3.34572825145291e+00°)
2.16770410481966e+00	(5.62629337785598e+01dB,-3.35342277689815e+00°)
2.17270117886371e+00	(5.62628636635129e+01dB,-3.36113491443277e+00°)
2.17770977235312e+00	(5.62627932259725e+01dB,-3.36886470377965e+00°)
2.18272991184296e+00	(5.62627224644587e+01dB,-3.37661218474715e+00°)
2.18776162394952e+00	(5.62626513774855e+01dB,-3.38437739799103e+00°)
2.19280493535041e+00	(5.62625799635602e+01dB,-3.39216038158749e+00°)
2.19785987278479e+00	(5.62625082211857e+01dB,-3.39996117788742e+00°)
2.20292646305342e+00	(5.62624361488573e+01dB,-3.40777982513935e+00°)
2.20800473301886e+00	(5.62623637450644e+01dB,-3.41561636472438e+00°)
2.21309470960560e+00	(5.62622910082848e+01dB,-3.42347083658713e+00°)
2.21819641980018e+00	(5.62622179369927e+01dB,-3.43134328113969e+00°)
2.22330989065136e+00	(5.62621445296614e+01dB,-3.43923373926179e+00°)
2.22843514927026e+00	(5.62620707847471e+01dB,-3.44714225115858e+00°)
2.23357222283049e+00	(5.62619967006983e+01dB,-3.45506885712241e+00°)
2.23872113856830e+00	(5.62619222759706e+01dB,-3.46301359981771e+00°)
2.24388192378273e+00	(5.62618475089948e+01dB,-3.47097651704612e+00°)
2.24905460583574e+00	(5.62617723982075e+01dB,-3.47895765240888e+00°)
2.25423921215239e+00	(5.62616969420340e+01dB,-3.48695704540611e+00°)
2.25943577022094e+00	(5.62616211388910e+01dB,-3.49497473791092e+00°)
2.26464430759302e+00	(5.62615449871910e+01dB,-3.50301077150353e+00°)
2.26986485188378e+00	(5.62614684853300e+01dB,-3.51106518671022e+00°)
