"TIME","CH2","CH3","CH4"
-9.480e-03,-0.148,0.0012,0.96
-9.476e-03,-0.148,0.0008,0.88
-9.472e-03,-0.156,0.0008,0.84
-9.468e-03,-0.148,0.0014,0.88
-9.464e-03,-0.156,0.001,0.84
-9.460e-03,-0.144,0.0008,0.84
-9.456e-03,-0.148,0.0006,0.8
-9.452e-03,-0.156,0.001,0.9
-9.448e-03,-0.156,0.0004,0.92
-9.444e-03,-0.152,0.0008,0.94
-9.440e-03,-0.152,0.0012,0.9
-9.436e-03,-0.152,0.0016,0.82
-9.432e-03,-0.156,0.0012,0.84
-9.428e-03,-0.152,0.0012,0.88
-9.424e-03,-0.148,0.0012,0.92
-9.420e-03,-0.144,0.0002,0.88
-9.416e-03,-0.156,0.001,0.82
-9.412e-03,-0.152,0.0006,0.9
-9.408e-03,-0.152,0.0004,0.84
-9.404e-03,-0.148,0.0012,0.88
-9.400e-03,-0.156,0.0012,0.86
-9.396e-03,-0.16,0.0006,0.86
-9.392e-03,-0.144,0.0006,0.9
-9.388e-03,-0.148,0.0006,0.9
-9.384e-03,-0.156,0.001,0.86
-9.380e-03,-0.156,0.0012,0.94
-9.376e-03,-0.148,0.0016,0.86
-9.372e-03,-0.156,0.0016,0.84
-9.368e-03,-0.144,0.0012,0.9
-9.364e-03,-0.144,0.0008,0.9
-9.360e-03,-0.144,0.0008,0.88
-9.356e-03,-0.144,0.0012,0.88
-9.352e-03,-0.156,0.0002,0.84
-9.348e-03,-0.14,0.0008,0.86
-9.344e-03,-0.148,0.0014,0.84
-9.340e-03,-0.144,0.0004,0.84
-9.336e-03,-0.152,0.001,0.86
-9.332e-03,-0.16,0.0008,0.92
-9.328e-03,-0.14,0.0016,0.88
-9.324e-03,-0.148,0.0008,0.86
-9.320e-03,-0.152,0.0014,0.86
-9.316e-03,-0.148,0.0012,0.9
-9.312e-03,-0.152,0.0008,0.94
-9.308e-03,-0.156,-0.0002,0.88
-9.304e-03,-0.148,-2.84217e-18,0.88
-9.300e-03,-0.152,0.0004,0.86
-9.296e-03,-0.148,0.0006,0.76
-9.292e-03,-0.152,0.0014,0.88
-9.288e-03,-0.144,0.0012,0.88
-9.284e-03,-0.152,0.002,0.82
-9.280e-03,-0.152,0.0016,0.9
-9.276e-03,-0.148,0.0006,0.84
-9.272e-03,-0.144,0.0006,0.84
-9.268e-03,-0.144,0.0008,0.94
-9.264e-03,-0.148,0.0014,0.88
-9.260e-03,-0.144,0.0006,0.9
-9.256e-03,-0.156,0.0008,0.88
-9.252e-03,-0.148,0.0008,0.88
-9.248e-03,-0.16,0.0008,0.86
-9.244e-03,-0.148,0.0008,0.86
-9.240e-03,-0.144,0.0012,0.86
-9.236e-03,-0.148,0.0006,0.8
-9.232e-03,-0.144,0.0012,0.82
-9.228e-03,-0.144,0.001,0.86
-9.224e-03,-0.136,0.0004,0.9
-9.220e-03,-0.148,0.0014,0.84
-9.216e-03,-0.14,0.0016,0.82
-9.212e-03,-0.144,0.0008,0.86
-9.208e-03,-0.14,0.001,0.86
-9.204e-03,-0.148,0.001,0.84
-9.200e-03,-0.148,0.0006,0.88
-9.196e-03,-0.148,0.001,0.88
-9.192e-03,-0.152,0.0012,0.84
-9.188e-03,-0.152,0.001,0.84
-9.184e-03,-0.148,0.0016,0.88
-9.180e-03,-0.148,0.0006,0.84
-9.176e-03,-0.14,0.0012,0.9
-9.172e-03,-0.144,0.0004,0.78
-9.168e-03,-0.148,-2.84217e-18,0.78
-9.164e-03,-0.14,-0.0002,0.9
-9.160e-03,-0.14,0.0002,0.86
-9.156e-03,-0.14,0.0008,0.94
-9.152e-03,-0.148,0.001,0.86
-9.148e-03,-0.136,-2.84217e-18,0.9
-9.144e-03,-0.156,0.0008,0.88
-9.140e-03,-0.136,0.0008,0.9
-9.136e-03,-0.144,0.0014,0.96
-9.132e-03,-0.14,0.0012,0.84
-9.128e-03,-0.148,0.0004,0.88
-9.124e-03,-0.152,0.0014,0.88
-9.120e-03,-0.14,0.001,0.82
-9.116e-03,-0.144,0.0012,0.82
-9.112e-03,-0.152,0.0012,0.86
-9.108e-03,-0.144,0.0008,0.84
-9.104e-03,-0.132,0.0008,0.9
-9.100e-03,-0.14,0.0014,0.84
-9.096e-03,-0.144,0.0012,0.82
-9.092e-03,-0.152,0.0008,0.88
-9.088e-03,-0.14,0.0006,0.9
-9.084e-03,-0.14,-2.84217e-18,0.9
-9.080e-03,-0.144,0.0008,0.88
-9.076e-03,-0.144,0.0002,0.84
-9.072e-03,-0.144,0.0004,0.82
-9.068e-03,-0.148,0.0006,0.92
-9.064e-03,-0.14,0.0008,0.84
-9.060e-03,-0.14,0.0004,0.92
-9.056e-03,-0.152,0.0008,0.84
-9.052e-03,-0.144,0.0012,0.88
-9.048e-03,-0.14,0.0008,0.88
-9.044e-03,-0.148,0.0014,0.86
-9.040e-03,-0.144,0.0006,0.84
-9.036e-03,-0.144,0.0012,0.96
-9.032e-03,-0.144,0.0014,0.86
-9.028e-03,-0.136,0.001,0.82
-9.024e-03,-0.144,0.001,0.9
-9.020e-03,-0.148,0.0002,0.86
-9.016e-03,-0.14,0.0006,0.88
-9.012e-03,-0.144,0.001,0.9
-9.008e-03,-0.144,0.0014,0.84
-9.004e-03,-0.152,0.0004,0.84
-9.000e-03,-0.148,0.0008,0.86
-8.996e-03,-0.152,0.0008,0.84
-8.992e-03,-0.144,0.0012,0.86
-8.988e-03,-0.14,0.0008,0.92
-8.984e-03,-0.136,0.0006,0.9
-8.980e-03,-0.144,0.0008,0.88
-8.976e-03,-0.14,0.0008,0.84
-8.972e-03,-0.148,0.0008,0.88
-8.968e-03,-0.136,0.0008,0.84
-8.964e-03,-0.14,0.0008,0.88
-8.960e-03,-0.14,0.0006,0.86
-8.956e-03,-0.148,0.0004,0.9
-8.952e-03,-0.136,0.0008,0.86
-8.948e-03,-0.144,0.0004,0.88
-8.944e-03,-0.14,0.0008,0.88
-8.940e-03,-0.132,0.0004,0.88
-8.936e-03,-0.144,0.0012,0.82
-8.932e-03,-0.14,0.0014,0.92
-8.928e-03,-0.14,0.0008,0.86
-8.924e-03,-0.14,0.0016,0.9
-8.920e-03,-0.148,0.0012,0.92
-8.916e-03,-0.136,0.0008,0.86
-8.912e-03,-0.148,0.0008,0.9
-8.908e-03,-0.14,-2.84217e-18,0.82
-8.904e-03,-0.144,0.0008,0.86
-8.900e-03,-0.144,0.0008,0.86
-8.896e-03,-0.144,0.0012,0.9
-8.892e-03,-0.132,0.0012,0.84
-8.888e-03,-0.14,0.0012,0.88
-8.884e-03,-0.152,0.001,0.9
-8.880e-03,-0.14,0.0004,0.88
-8.876e-03,-0.14,0.0006,0.88
-8.872e-03,-0.136,0.0008,0.84
-8.868e-03,-0.148,0.0004,0.86
-8.864e-03,-0.136,0.0004,0.84
-8.860e-03,-0.14,0.0004,0.86
-8.856e-03,-0.148,0.0014,0.88
-8.852e-03,-0.14,0.0008,0.84
-8.848e-03,-0.14,0.001,0.9
-8.844e-03,-0.136,0.0006,0.86
-8.840e-03,-0.132,0.0002,0.9
-8.836e-03,-0.14,0.0012,0.84
-8.832e-03,-0.152,0.0008,0.86
-8.828e-03,-0.152,0.0006,0.86
-8.824e-03,-0.14,0.0014,0.9
-8.820e-03,-0.14,0.0008,0.86
-8.816e-03,-0.136,0.0008,0.86
-8.812e-03,-0.14,0.0006,0.84
-8.808e-03,-0.136,0.0008,0.88
-8.804e-03,-0.144,0.0004,0.82
-8.800e-03,-0.136,0.0004,0.9
-8.796e-03,-0.152,0.0004,0.84
-8.792e-03,-0.148,0.0014,0.9
-8.788e-03,-0.14,0.0012,0.86
-8.784e-03,-0.148,0.0008,0.86
-8.780e-03,-0.136,0.0008,0.86
-8.776e-03,-0.136,-2.84217e-18,0.88
-8.772e-03,-0.144,0.0002,0.88
-8.768e-03,-0.136,0.0006,0.8
-8.764e-03,-0.132,0.0012,0.88
-8.760e-03,-0.136,0.0008,0.8
-8.756e-03,-0.14,0.0006,0.86
-8.752e-03,-0.14,0.001,0.86
-8.748e-03,-0.136,0.001,0.86
-8.744e-03,-0.136,0.0008,0.88
-8.740e-03,-0.14,0.0004,0.9
-8.736e-03,-0.128,0.0012,0.88
-8.732e-03,-0.136,0.0008,0.88
-8.728e-03,-0.136,0.0008,0.8
-8.724e-03,-0.136,0.0006,0.9
-8.720e-03,-0.136,0.0016,0.82
-8.716e-03,-0.136,0.0008,0.86
-8.712e-03,-0.144,0.0006,0.8
-8.708e-03,-0.136,0.0004,0.88
-8.704e-03,-0.14,0.0012,0.88
-8.700e-03,-0.136,0.0008,0.84
-8.696e-03,-0.14,0.0012,0.88
-8.692e-03,-0.14,0.0014,0.9
-8.688e-03,-0.14,0.001,0.8
-8.684e-03,-0.132,0.001,0.78
-8.680e-03,-0.14,0.0008,0.9
-8.676e-03,-0.132,0.0016,0.86
-8.672e-03,-0.136,0.0006,0.84
-8.668e-03,-0.14,0.0008,0.84
-8.664e-03,-0.132,0.0006,0.84
-8.660e-03,-0.132,0.0008,0.84
-8.656e-03,-0.136,0.0014,0.8
-8.652e-03,-0.132,0.0012,0.9
-8.648e-03,-0.14,0.001,0.84
-8.644e-03,-0.136,0.0004,0.84
-8.640e-03,-0.136,-2.84217e-18,0.9
-8.636e-03,-0.148,0.0006,0.86
-8.632e-03,-0.144,0.0008,0.92
-8.628e-03,-0.14,0.0006,0.88
-8.624e-03,-0.132,0.0012,0.86
-8.620e-03,-0.136,0.001,0.92
-8.616e-03,-0.136,0.0008,0.84
-8.612e-03,-0.136,0.0014,0.84
-8.608e-03,-0.14,0.0014,0.88
-8.604e-03,-0.14,0.0016,0.86
-8.600e-03,-0.132,0.0016,0.86
-8.596e-03,-0.132,0.001,0.84
-8.592e-03,-0.14,0.0004,0.82
-8.588e-03,-0.136,0.001,0.82
-8.584e-03,-0.136,0.0012,0.82
-8.580e-03,-0.14,0.0008,0.82
-8.576e-03,-0.132,0.0012,0.84
-8.572e-03,-0.136,0.001,0.92
-8.568e-03,-0.132,0.0012,0.9
-8.564e-03,-0.136,0.0006,0.84
-8.560e-03,-0.132,0.001,0.84
-8.556e-03,-0.132,0.0008,0.84
-8.552e-03,-0.132,0.0006,0.84
-8.548e-03,-0.132,0.0008,0.84
-8.544e-03,-0.136,0.0014,0.84
-8.540e-03,-0.136,-2.84217e-18,0.86
-8.536e-03,-0.132,0.0012,0.88
-8.532e-03,-0.136,0.0016,0.88
-8.528e-03,-0.136,0.001,0.9
-8.524e-03,-0.128,0.0012,0.84
-8.520e-03,-0.132,0.001,0.86
-8.516e-03,-0.128,0.0014,0.82
-8.512e-03,-0.14,0.0016,0.9
-8.508e-03,-0.136,0.0014,0.88
-8.504e-03,-0.132,0.0014,0.82
-8.500e-03,-0.144,0.0014,0.84
-8.496e-03,-0.132,0.0004,0.82
-8.492e-03,-0.132,0.0004,0.8
-8.488e-03,-0.136,-2.84217e-18,0.8
-8.484e-03,-0.14,0.0008,0.84
-8.480e-03,-0.14,0.0012,0.78
-8.476e-03,-0.132,0.0016,0.9
-8.472e-03,-0.128,0.0008,0.82
-8.468e-03,-0.12,0.0006,0.84
-8.464e-03,-0.132,0.0016,0.84
-8.460e-03,-0.128,0.0014,0.84
-8.456e-03,-0.136,0.002,0.82
-8.452e-03,-0.136,0.0014,0.84
-8.448e-03,-0.128,0.0016,0.82
-8.444e-03,-0.128,0.0008,0.88
-8.440e-03,-0.144,0.0008,0.84
-8.436e-03,-0.132,0.001,0.84
-8.432e-03,-0.132,0.001,0.84
-8.428e-03,-0.136,0.001,0.82
-8.424e-03,-0.136,0.002,0.84
-8.420e-03,-0.132,0.0002,0.84
-8.416e-03,-0.124,0.0014,0.86
-8.412e-03,-0.128,0.0016,0.8
-8.408e-03,-0.14,0.0016,0.84
-8.404e-03,-0.132,0.002,0.76
-8.400e-03,-0.14,0.0022,0.8
-8.396e-03,-0.132,0.0022,0.78
-8.392e-03,-0.132,0.002,0.8
-8.388e-03,-0.132,0.0028,0.88
-8.384e-03,-0.128,0.0032,0.82
-8.380e-03,-0.136,0.004,0.78
-8.376e-03,-0.132,0.003,0.84
-8.372e-03,-0.132,0.004,0.78
-8.368e-03,-0.132,0.0056,0.78
-8.364e-03,-0.132,0.0068,0.76
-8.360e-03,-0.132,0.0092,0.78
-8.356e-03,-0.128,0.0118,0.76
-8.352e-03,-0.124,0.017,0.68
-8.348e-03,-0.128,0.0236,0.58
-8.344e-03,-0.124,0.0326,0.5
-8.340e-03,-0.136,0.0422,0.42
-8.336e-03,-0.132,0.0422,0.42
-8.332e-03,-0.132,0.0348,0.42
-8.328e-03,-0.132,0.0232,0.6
-8.324e-03,-0.132,0.016,0.68
-8.320e-03,-0.128,0.0118,0.88
-8.316e-03,-0.128,0.008,0.82
-8.312e-03,-0.124,0.0068,0.8
-8.308e-03,-0.136,0.0062,0.9
-8.304e-03,-0.132,0.005,0.86
-8.300e-03,-0.128,0.0052,0.86
-8.296e-03,-0.132,0.0034,0.88
-8.292e-03,-0.132,0.0028,0.9
-8.288e-03,-0.128,0.003,0.88
-8.284e-03,-0.132,0.0026,0.86
-8.280e-03,-0.136,0.0028,0.8
-8.276e-03,-0.144,0.002,0.86
-8.272e-03,-0.124,0.0016,0.78
-8.268e-03,-0.128,0.002,0.88
-8.264e-03,-0.136,0.0018,0.86
-8.260e-03,-0.132,0.0012,0.86
-8.256e-03,-0.124,0.002,0.82
-8.252e-03,-0.124,0.0016,0.88
-8.248e-03,-0.132,0.0014,0.84
-8.244e-03,-0.132,0.0008,0.92
-8.240e-03,-0.136,0.0008,0.84
-8.236e-03,-0.128,0.0014,0.82
-8.232e-03,-0.132,0.0014,0.86
-8.228e-03,-0.14,0.0006,0.88
-8.224e-03,-0.132,0.0006,0.88
-8.220e-03,-0.112,0.0012,0.86
-8.216e-03,-0.128,0.0016,0.88
-8.212e-03,-0.136,0.0008,0.96
-8.208e-03,-0.136,0.0014,0.9
-8.204e-03,-0.128,0.0016,0.96
-8.200e-03,-0.136,0.0008,0.88
-8.196e-03,-0.132,0.0008,0.92
-8.192e-03,-0.128,0.0012,0.88
-8.188e-03,-0.124,0.0008,0.9
-8.184e-03,-0.128,0.0004,0.84
-8.180e-03,-0.128,0.0008,0.84
-8.176e-03,-0.128,0.0008,0.96
-8.172e-03,-0.124,0.0012,0.86
-8.168e-03,-0.128,0.0016,0.84
-8.164e-03,-0.14,0.0014,0.84
-8.160e-03,-0.132,0.001,0.84
-8.156e-03,-0.136,0.0012,0.8
-8.152e-03,-0.128,0.0012,0.86
-8.148e-03,-0.132,0.0006,0.84
-8.144e-03,-0.124,0.001,0.86
-8.140e-03,-0.136,0.0004,0.84
-8.136e-03,-0.124,0.0004,0.84
-8.132e-03,-0.124,0.0008,0.86
-8.128e-03,-0.124,0.0006,0.86
-8.124e-03,-0.132,0.0006,0.88
-8.120e-03,-0.124,0.0006,0.88
-8.116e-03,-0.132,0.0008,0.9
-8.112e-03,-0.124,0.0008,0.9
-8.108e-03,-0.128,0.0012,0.86
-8.104e-03,-0.124,0.0014,0.9
-8.100e-03,-0.124,0.0016,0.88
-8.096e-03,-0.12,0.0014,0.84
-8.092e-03,-0.128,0.0014,0.88
-8.088e-03,-0.136,0.0012,0.86
-8.084e-03,-0.128,0.0018,0.82
-8.080e-03,-0.12,0.0008,0.82
-8.076e-03,-0.124,0.0008,0.76
-8.072e-03,-0.12,0.0008,0.88
-8.068e-03,-0.132,0.0004,0.92
-8.064e-03,-0.124,0.0002,0.84
-8.060e-03,-0.132,0.0004,0.9
-8.056e-03,-0.128,0.0008,0.86
-8.052e-03,-0.132,0.0006,0.88
-8.048e-03,-0.128,0.0004,0.82
-8.044e-03,-0.132,0.0016,0.86
-8.040e-03,-0.124,0.0006,0.92
-8.036e-03,-0.124,0.001,0.8
-8.032e-03,-0.124,0.0006,0.92
-8.028e-03,-0.116,0.0012,0.9
-8.024e-03,-0.12,0.0004,0.84
-8.020e-03,-0.124,0.0004,0.84
-8.016e-03,-0.132,0.0012,0.86
-8.012e-03,-0.12,0.0004,0.84
-8.008e-03,-0.132,0.0008,0.84
-8.004e-03,-0.128,0.0008,0.86
-8.000e-03,-0.124,0.0006,0.86
-7.996e-03,-0.124,0.0008,0.86
-7.992e-03,-0.128,0.0008,0.86
-7.988e-03,-0.132,0.0014,0.9
-7.984e-03,-0.128,0.0002,0.82
-7.980e-03,-0.128,0.0002,0.86
-7.976e-03,-0.132,0.0006,0.86
-7.972e-03,-0.124,0.0002,0.88
-7.968e-03,-0.124,0.0004,0.82
-7.964e-03,-0.124,0.0006,0.92
-7.960e-03,-0.116,-2.84217e-18,0.86
-7.956e-03,-0.132,0.0004,0.84
-7.952e-03,-0.124,0.0014,0.84
-7.948e-03,-0.124,0.001,0.82
-7.944e-03,-0.108,0.0016,0.88
-7.940e-03,-0.132,0.0012,0.92
-7.936e-03,-0.128,0.0012,0.88
-7.932e-03,-0.12,0.001,0.88
-7.928e-03,-0.116,0.0006,0.9
-7.924e-03,-0.12,0.0008,0.82
-7.920e-03,-0.12,0.0006,0.84
-7.916e-03,-0.124,-2.84217e-18,0.88
-7.912e-03,-0.116,0.0008,0.84
-7.908e-03,-0.12,0.0008,0.86
-7.904e-03,-0.124,0.0008,0.88
-7.900e-03,-0.124,0.0006,0.96
-7.896e-03,-0.128,0.0006,0.88
-7.892e-03,-0.124,0.0008,0.88
-7.888e-03,-0.128,0.0012,0.82
-7.884e-03,-0.136,0.0004,0.86
-7.880e-03,-0.128,0.0014,0.86
-7.876e-03,-0.128,0.0006,0.9
-7.872e-03,-0.12,0.0008,0.84
-7.868e-03,-0.124,0.0008,0.88
-7.864e-03,-0.12,0.0012,0.88
-7.860e-03,-0.128,0.0012,0.84
-7.856e-03,-0.112,0.0008,0.86
-7.852e-03,-0.128,0.001,0.84
-7.848e-03,-0.116,0.0012,0.92
-7.844e-03,-0.12,0.0008,0.88
-7.840e-03,-0.128,0.001,0.9
-7.836e-03,-0.128,0.0012,0.86
-7.832e-03,-0.124,-2.84217e-18,0.86
-7.828e-03,-0.128,0.0004,0.86
-7.824e-03,-0.116,0.0004,0.9
-7.820e-03,-0.12,0.0008,0.86
-7.816e-03,-0.124,0.0004,0.88
-7.812e-03,-0.124,0.001,0.88
-7.808e-03,-0.116,0.001,0.88
-7.804e-03,-0.124,0.0004,0.88
-7.800e-03,-0.128,0.0008,0.84
-7.796e-03,-0.12,0.0008,0.88
-7.792e-03,-0.124,0.0012,0.84
-7.788e-03,-0.116,0.0002,0.88
-7.784e-03,-0.12,0.0006,0.86
-7.780e-03,-0.12,0.0002,0.86
-7.776e-03,-0.12,0.0008,0.88
-7.772e-03,-0.128,0.0004,0.9
-7.768e-03,-0.124,0.0008,0.82
-7.764e-03,-0.12,0.0008,0.84
-7.760e-03,-0.12,0.001,0.9
-7.756e-03,-0.116,0.0008,0.84
-7.752e-03,-0.124,0.0012,0.86
-7.748e-03,-0.12,0.0014,0.86
-7.744e-03,-0.12,0.0012,0.86
-7.740e-03,-0.124,0.0008,0.86
-7.736e-03,-0.132,0.0008,0.9
-7.732e-03,-0.12,0.0014,0.86
-7.728e-03,-0.116,0.0012,0.84
-7.724e-03,-0.12,0.0008,0.86
-7.720e-03,-0.12,0.0008,0.88
-7.716e-03,-0.12,0.0004,0.82
-7.712e-03,-0.128,0.0006,0.86
-7.708e-03,-0.12,0.0004,0.82
-7.704e-03,-0.116,0.0006,0.84
-7.700e-03,-0.116,0.001,0.84
-7.696e-03,-0.12,0.0004,0.86
-7.692e-03,-0.124,0.0004,0.9
-7.688e-03,-0.124,0.0002,0.84
-7.684e-03,-0.12,0.0014,0.86
-7.680e-03,-0.108,0.0008,0.86
-7.676e-03,-0.116,0.0008,0.88
-7.672e-03,-0.12,0.0006,0.88
-7.668e-03,-0.12,0.0014,0.86
-7.664e-03,-0.116,0.0012,0.9
-7.660e-03,-0.116,0.0014,0.88
-7.656e-03,-0.136,0.0018,0.86
-7.652e-03,-0.124,0.0012,0.84
-7.648e-03,-0.116,0.0012,0.82
-7.644e-03,-0.124,0.0012,0.82
-7.640e-03,-0.12,0.0002,0.82
-7.636e-03,-0.12,0.0008,0.86
-7.632e-03,-0.112,0.0008,0.84
-7.628e-03,-0.12,0.0004,0.86
-7.624e-03,-0.116,0.0004,0.82
-7.620e-03,-0.12,0.0006,0.84
-7.616e-03,-0.116,0.0006,0.82
-7.612e-03,-0.116,0.0012,0.86
-7.608e-03,-0.12,0.0004,0.86
-7.604e-03,-0.12,0.0008,0.84
-7.600e-03,-0.128,0.0002,0.86
-7.596e-03,-0.12,0.0012,0.9
-7.592e-03,-0.12,0.0006,0.86
-7.588e-03,-0.12,0.0006,0.84
-7.584e-03,-0.12,0.0004,0.84
-7.580e-03,-0.112,0.0008,0.86
-7.576e-03,-0.116,0.0006,0.84
-7.572e-03,-0.108,0.001,0.9
-7.568e-03,-0.12,0.0006,0.88
-7.564e-03,-0.12,0.001,0.9
-7.560e-03,-0.112,0.0008,0.84
-7.556e-03,-0.124,0.001,0.86
-7.552e-03,-0.112,0.0006,0.9
-7.548e-03,-0.116,0.0012,0.82
-7.544e-03,-0.124,0.001,0.9
-7.540e-03,-0.116,0.0014,0.84
-7.536e-03,-0.116,0.0014,0.96
-7.532e-03,-0.12,0.001,0.88
-7.528e-03,-0.12,0.0008,0.84
-7.524e-03,-0.12,0.0008,0.9
-7.520e-03,-0.128,0.0004,0.84
-7.516e-03,-0.116,0.0002,0.84
-7.512e-03,-0.112,0.0006,0.92
-7.508e-03,-0.108,0.0012,0.86
-7.504e-03,-0.108,0.0012,0.9
-7.500e-03,-0.112,0.0014,0.86
-7.496e-03,-0.116,0.0008,0.86
-7.492e-03,-0.12,0.0008,0.78
-7.488e-03,-0.112,0.0014,0.88
-7.484e-03,-0.124,0.0002,0.88
-7.480e-03,-0.12,0.0012,0.9
-7.476e-03,-0.12,0.001,0.86
-7.472e-03,-0.112,0.0008,0.9
-7.468e-03,-0.112,0.0008,0.84
-7.464e-03,-0.116,0.0008,0.84
-7.460e-03,-0.112,0.0006,0.88
-7.456e-03,-0.112,0.0004,0.84
-7.452e-03,-0.124,-2.84217e-18,0.86
-7.448e-03,-0.116,0.0008,0.9
-7.444e-03,-0.12,0.0004,0.86
-7.440e-03,-0.12,0.001,0.82
-7.436e-03,-0.12,0.0002,0.84
-7.432e-03,-0.128,0.0014,0.86
-7.428e-03,-0.104,0.0012,0.84
-7.424e-03,-0.104,0.0016,0.82
-7.420e-03,-0.112,0.0006,0.86
-7.416e-03,-0.124,0.0008,0.84
-7.412e-03,-0.12,0.0006,0.9
-7.408e-03,-0.124,0.0006,0.88
-7.404e-03,-0.116,0.0006,0.86
-7.400e-03,-0.112,0.0004,0.84
-7.396e-03,-0.12,0.0006,0.88
-7.392e-03,-0.116,0.001,0.82
-7.388e-03,-0.116,0.0008,0.8
-7.384e-03,-0.108,0.001,0.84
-7.380e-03,-0.116,0.0008,0.82
-7.376e-03,-0.116,0.0014,0.86
-7.372e-03,-0.116,0.0016,0.88
-7.368e-03,-0.112,0.0014,0.84
-7.364e-03,-0.112,0.001,0.86
-7.360e-03,-0.112,0.0008,0.9
-7.356e-03,-0.112,0.0006,0.88
-7.352e-03,-0.108,0.0006,0.8
-7.348e-03,-0.108,0.0004,0.88
-7.344e-03,-0.116,0.0008,0.86
-7.340e-03,-0.108,0.0006,0.82
-7.336e-03,-0.12,0.0004,0.86
-7.332e-03,-0.108,0.0006,0.82
-7.328e-03,-0.116,0.0008,0.88
-7.324e-03,-0.108,0.0002,0.9
-7.320e-03,-0.1,-0.0002,0.86
-7.316e-03,-0.116,0.0008,0.86
-7.312e-03,-0.12,0.0008,0.88
-7.308e-03,-0.112,0.0014,0.8
-7.304e-03,-0.112,0.0016,0.92
-7.300e-03,-0.108,0.0008,0.88
-7.296e-03,-0.108,0.0012,0.9
-7.292e-03,-0.116,0.001,0.86
-7.288e-03,-0.112,0.0008,0.86
-7.284e-03,-0.116,0.0012,0.9
-7.280e-03,-0.12,-2.84217e-18,0.9
-7.276e-03,-0.108,0.0006,0.86
-7.272e-03,-0.116,0.0014,0.88
-7.268e-03,-0.104,0.0008,0.88
-7.264e-03,-0.116,0.0012,0.82
-7.260e-03,-0.108,0.0008,0.88
-7.256e-03,-0.112,0.0004,0.88
-7.252e-03,-0.116,0.0012,0.88
-7.248e-03,-0.116,0.0002,0.88
-7.244e-03,-0.112,0.0012,0.88
-7.240e-03,-0.116,0.0008,0.9
-7.236e-03,-0.112,0.0012,0.82
-7.232e-03,-0.108,0.0006,0.86
-7.228e-03,-0.116,0.0012,0.86
-7.224e-03,-0.116,0.0012,0.86
-7.220e-03,-0.112,0.001,0.82
-7.216e-03,-0.112,0.0006,0.88
-7.212e-03,-0.112,0.0006,0.82
-7.208e-03,-0.112,0.0006,0.9
-7.204e-03,-0.108,0.0004,0.84
-7.200e-03,-0.116,0.0008,0.88
-7.196e-03,-0.112,0.0012,0.86
-7.192e-03,-0.108,0.0008,0.88
-7.188e-03,-0.112,-0.0002,0.86
-7.184e-03,-0.1,-2.84217e-18,0.78
-7.180e-03,-0.104,0.001,0.9
-7.176e-03,-0.104,0.0014,0.9
-7.172e-03,-0.108,0.0006,0.92
-7.168e-03,-0.116,0.001,0.94
-7.164e-03,-0.104,0.0008,0.92
-7.160e-03,-0.1,0.0008,0.92
-7.156e-03,-0.108,0.0006,0.84
-7.152e-03,-0.112,0.0012,0.84
-7.148e-03,-0.112,0.0008,0.84
-7.144e-03,-0.104,0.0004,0.84
-7.140e-03,-0.108,0.0008,0.88
-7.136e-03,-0.108,0.0012,0.94
-7.132e-03,-0.104,0.0008,0.86
-7.128e-03,-0.108,0.0016,0.84
-7.124e-03,-0.108,0.0006,0.9
-7.120e-03,-0.104,0.0012,0.92
-7.116e-03,-0.108,0.0004,0.88
-7.112e-03,-0.104,0.0008,0.84
-7.108e-03,-0.116,0.0014,0.84
-7.104e-03,-0.116,0.0012,0.84
-7.100e-03,-0.112,0.0002,0.84
-7.096e-03,-0.112,-2.84217e-18,0.9
-7.092e-03,-0.108,0.0012,0.88
-7.088e-03,-0.116,0.0006,0.88
-7.084e-03,-0.104,-2.84217e-18,0.88
-7.080e-03,-0.112,0.0008,0.84
-7.076e-03,-0.108,0.0006,0.9
-7.072e-03,-0.104,-2.84217e-18,0.82
-7.068e-03,-0.108,0.0006,0.92
-7.064e-03,-0.1,0.0014,0.86
-7.060e-03,-0.108,0.0008,0.88
-7.056e-03,-0.112,0.0008,0.84
-7.052e-03,-0.108,0.0016,0.88
-7.048e-03,-0.116,0.0006,0.88
-7.044e-03,-0.108,0.0006,0.86
-7.040e-03,-0.116,0.0004,0.86
-7.036e-03,-0.112,-2.84217e-18,0.84
-7.032e-03,-0.096,0.0004,0.92
-7.028e-03,-0.096,0.0008,0.9
-7.024e-03,-0.108,0.0006,0.9
-7.020e-03,-0.104,0.0006,0.86
-7.016e-03,-0.112,0.0008,0.92
-7.012e-03,-0.108,0.0004,0.9
-7.008e-03,-0.104,0.0002,0.82
-7.004e-03,-0.112,0.0012,0.9
-7.000e-03,-0.096,0.0008,0.84
-6.996e-03,-0.112,0.0008,0.86
-6.992e-03,-0.1,0.0006,0.88
-6.988e-03,-0.112,0.0008,0.88
-6.984e-03,-0.108,0.0012,0.9
-6.980e-03,-0.112,0.0012,0.88
-6.976e-03,-0.104,0.0014,0.84
-6.972e-03,-0.096,0.0016,0.88
-6.968e-03,-0.104,0.0016,0.88
-6.964e-03,-0.112,0.0008,0.9
-6.960e-03,-0.108,0.0006,0.86
-6.956e-03,-0.112,0.0004,0.84
-6.952e-03,-0.108,0.001,0.9
-6.948e-03,-0.096,0.0004,0.84
-6.944e-03,-0.108,0.0008,0.9
