"TIME","CH3","CH4"
6.420e-03,0.012,0.28
6.430e-03,0.012,0.284
6.440e-03,0.016,0.276
6.450e-03,0.012,0.278
6.460e-03,0.01,0.28
6.470e-03,0.014,0.272
6.480e-03,0.014,0.278
6.490e-03,0.014,0.28
6.500e-03,0.02,0.274
6.510e-03,0.012,0.274
6.520e-03,0.018,0.274
6.530e-03,0.016,0.28
6.540e-03,0.02,0.276
6.550e-03,0.01,0.282
6.560e-03,0.016,0.284
6.570e-03,0.018,0.274
6.580e-03,0.022,0.28
6.590e-03,0.01,0.278
6.600e-03,0.018,0.272
6.610e-03,0.016,0.272
6.620e-03,0.02,0.28
6.630e-03,0.012,0.278
6.640e-03,0.016,0.28
6.650e-03,0.014,0.29
6.660e-03,0.006,0.278
6.670e-03,0.01,0.278
6.680e-03,0.022,0.278
6.690e-03,0.016,0.28
6.700e-03,0.012,0.28
6.710e-03,0.014,0.274
6.720e-03,0.008,0.28
6.730e-03,0.016,0.28
6.740e-03,0.014,0.278
6.750e-03,0.012,0.274
6.760e-03,0.018,0.278
6.770e-03,0.018,0.28
6.780e-03,0.016,0.276
6.790e-03,0.018,0.28
6.800e-03,0.02,0.282
6.810e-03,0.016,0.28
6.820e-03,0.01,0.29
6.830e-03,0.02,0.278
6.840e-03,0.016,0.284
6.850e-03,0.02,0.284
6.860e-03,0.012,0.29
6.870e-03,0.014,0.286
6.880e-03,0.02,0.284
6.890e-03,0.022,0.278
6.900e-03,0.016,0.286
6.910e-03,0.018,0.284
6.920e-03,0.008,0.288
6.930e-03,0.016,0.284
6.940e-03,0.016,0.278
6.950e-03,0.012,0.282
6.960e-03,0.014,0.288
6.970e-03,0.012,0.286
6.980e-03,0.012,0.288
6.990e-03,0.018,0.284
7.000e-03,0.02,0.286
7.010e-03,0.012,0.28
7.020e-03,0.016,0.282
7.030e-03,0.014,0.286
7.040e-03,0.018,0.286
7.050e-03,0.018,0.286
7.060e-03,0.014,0.288
7.070e-03,0.012,0.288
7.080e-03,0.016,0.28
7.090e-03,0.014,0.278
7.100e-03,0.012,0.284
7.110e-03,0.012,0.282
7.120e-03,0.014,0.284
7.130e-03,0.016,0.29
7.140e-03,0.01,0.286
7.150e-03,0.018,0.284
7.160e-03,0.016,0.29
7.170e-03,0.016,0.288
7.180e-03,0.018,0.288
7.190e-03,0.014,0.288
7.200e-03,0.016,0.286
7.210e-03,0.012,0.284
7.220e-03,0.018,0.29
7.230e-03,0.018,0.288
7.240e-03,0.016,0.286
7.250e-03,0.018,0.292
7.260e-03,0.016,0.29
7.270e-03,0.016,0.29
7.280e-03,0.016,0.288
7.290e-03,0.018,0.286
7.300e-03,0.016,0.29
7.310e-03,0.012,0.286
7.320e-03,0.016,0.288
7.330e-03,0.018,0.288
7.340e-03,0.022,0.294
7.350e-03,0.014,0.29
7.360e-03,0.014,0.294
7.370e-03,0.008,0.29
7.380e-03,0.014,0.286
7.390e-03,0.02,0.288
7.400e-03,0.016,0.286
7.410e-03,0.02,0.29
7.420e-03,0.016,0.284
7.430e-03,0.02,0.286
7.440e-03,0.02,0.29
7.450e-03,0.02,0.292
7.460e-03,0.012,0.286
7.470e-03,0.02,0.29
7.480e-03,0.016,0.288
7.490e-03,0.016,0.298
7.500e-03,0.018,0.292
7.510e-03,0.02,0.286
7.520e-03,0.014,0.288
7.530e-03,0.006,0.29
7.540e-03,0.018,0.29
7.550e-03,0.014,0.29
7.560e-03,0.014,0.294
7.570e-03,0.016,0.292
7.580e-03,0.014,0.284
7.590e-03,0.02,0.286
7.600e-03,0.014,0.292
7.610e-03,0.016,0.292
7.620e-03,0.014,0.294
7.630e-03,0.012,0.294
7.640e-03,0.018,0.286
7.650e-03,0.014,0.288
7.660e-03,0.018,0.288
7.670e-03,0.018,0.29
7.680e-03,0.014,0.298
7.690e-03,0.016,0.292
7.700e-03,0.014,0.296
7.710e-03,0.018,0.29
7.720e-03,0.012,0.29
7.730e-03,0.016,0.292
7.740e-03,0.018,0.29
7.750e-03,0.01,0.286
7.760e-03,0.016,0.284
7.770e-03,0.012,0.282
7.780e-03,0.016,0.286
7.790e-03,0.016,0.29
7.800e-03,0.016,0.292
7.810e-03,0.018,0.29
7.820e-03,0.02,0.288
7.830e-03,0.018,0.286
7.840e-03,0.018,0.282
7.850e-03,0.02,0.288
7.860e-03,0.014,0.288
7.870e-03,0.018,0.28
7.880e-03,0.018,0.284
7.890e-03,0.016,0.288
7.900e-03,0.018,0.29
7.910e-03,0.008,0.288
7.920e-03,0.014,0.292
7.930e-03,0.014,0.288
7.940e-03,0.018,0.288
7.950e-03,0.016,0.29
7.960e-03,0.016,0.288
7.970e-03,0.012,0.288
7.980e-03,0.01,0.29
7.990e-03,0.012,0.292
8.000e-03,0.014,0.286
8.010e-03,0.016,0.294
8.020e-03,0.016,0.282
8.030e-03,0.014,0.29
8.040e-03,0.016,0.286
8.050e-03,0.016,0.284
8.060e-03,0.016,0.286
8.070e-03,0.014,0.288
8.080e-03,0.016,0.288
8.090e-03,0.012,0.286
8.100e-03,0.016,0.28
8.110e-03,0.014,0.284
8.120e-03,0.012,0.288
8.130e-03,0.01,0.29
8.140e-03,0.012,0.286
8.150e-03,0.018,0.29
8.160e-03,0.014,0.286
8.170e-03,0.014,0.288
8.180e-03,0.016,0.284
8.190e-03,0.016,0.286
8.200e-03,0.01,0.286
8.210e-03,0.016,0.286
8.220e-03,0.012,0.286
8.230e-03,0.012,0.286
8.240e-03,0.014,0.284
8.250e-03,0.01,0.286
8.260e-03,0.018,0.288
8.270e-03,0.014,0.286
8.280e-03,0.016,0.288
8.290e-03,0.008,0.288
8.300e-03,0.014,0.292
8.310e-03,0.014,0.296
8.320e-03,0.02,0.286
8.330e-03,0.008,0.286
8.340e-03,0.014,0.286
8.350e-03,0.02,0.286
8.360e-03,0.01,0.284
8.370e-03,0.016,0.286
8.380e-03,0.012,0.286
8.390e-03,0.018,0.282
8.400e-03,0.014,0.282
8.410e-03,0.016,0.282
8.420e-03,0.016,0.286
8.430e-03,0.014,0.28
8.440e-03,0.016,0.292
8.450e-03,0.014,0.288
8.460e-03,0.006,0.282
8.470e-03,0.014,0.288
8.480e-03,0.016,0.28
8.490e-03,0.016,0.28
8.500e-03,0.012,0.286
8.510e-03,0.016,0.284
8.520e-03,0.01,0.278
8.530e-03,0.016,0.288
8.540e-03,0.014,0.282
8.550e-03,0.014,0.284
8.560e-03,0.016,0.28
8.570e-03,0.016,0.278
8.580e-03,0.02,0.276
8.590e-03,0.012,0.278
8.600e-03,0.012,0.28
8.610e-03,0.006,0.282
8.620e-03,0.014,0.282
8.630e-03,0.014,0.28
8.640e-03,0.018,0.288
8.650e-03,0.012,0.282
8.660e-03,0.016,0.284
8.670e-03,0.018,0.282
8.680e-03,0.02,0.282
8.690e-03,0.01,0.276
8.700e-03,0.014,0.278
8.710e-03,0.014,0.274
8.720e-03,0.014,0.278
8.730e-03,0.014,0.28
8.740e-03,0.014,0.282
8.750e-03,0.016,0.28
8.760e-03,0.014,0.28
8.770e-03,0.014,0.278
8.780e-03,0.01,0.282
8.790e-03,0.016,0.28
8.800e-03,0.016,0.28
8.810e-03,0.018,0.278
8.820e-03,0.01,0.28
8.830e-03,0.016,0.282
8.840e-03,0.018,0.28
8.850e-03,0.016,0.276
8.860e-03,0.014,0.278
8.870e-03,0.018,0.276
8.880e-03,0.014,0.284
8.890e-03,0.012,0.278
8.900e-03,0.012,0.278
8.910e-03,0.016,0.278
8.920e-03,0.016,0.276
8.930e-03,0.016,0.278
8.940e-03,0.012,0.276
8.950e-03,0.016,0.272
8.960e-03,0.012,0.286
8.970e-03,0.02,0.274
8.980e-03,0.016,0.284
8.990e-03,0.008,0.276
9.000e-03,0.014,0.28
9.010e-03,0.014,0.284
9.020e-03,0.016,0.282
9.030e-03,0.016,0.274
9.040e-03,0.01,0.27
9.050e-03,0.016,0.276
9.060e-03,0.018,0.276
9.070e-03,0.012,0.272
9.080e-03,0.016,0.276
9.090e-03,0.008,0.274
9.100e-03,0.012,0.284
9.110e-03,0.016,0.278
9.120e-03,0.012,0.274
9.130e-03,0.012,0.27
9.140e-03,0.018,0.278
9.150e-03,0.016,0.276
9.160e-03,0.016,0.266
9.170e-03,0.008,0.282
9.180e-03,0.014,0.272
9.190e-03,0.018,0.276
9.200e-03,0.018,0.278
9.210e-03,0.014,0.276
9.220e-03,0.014,0.272
9.230e-03,0.016,0.272
9.240e-03,0.018,0.274
9.250e-03,0.012,0.272
9.260e-03,0.016,0.27
9.270e-03,0.016,0.278
9.280e-03,0.016,0.268
9.290e-03,0.014,0.272
9.300e-03,0.018,0.272
9.310e-03,0.014,0.276
9.320e-03,0.016,0.278
9.330e-03,0.01,0.278
9.340e-03,0.016,0.276
9.350e-03,0.014,0.272
9.360e-03,0.02,0.274
9.370e-03,0.01,0.272
9.380e-03,0.012,0.274
9.390e-03,0.014,0.274
9.400e-03,0.018,0.268
9.410e-03,0.016,0.276
9.420e-03,0.012,0.28
9.430e-03,0.014,0.272
9.440e-03,0.01,0.272
9.450e-03,0.012,0.274
9.460e-03,0.008,0.27
9.470e-03,0.01,0.272
9.480e-03,0.012,0.268
9.490e-03,0.016,0.27
9.500e-03,0.012,0.27
9.510e-03,0.016,0.272
9.520e-03,0.012,0.274
9.530e-03,0.01,0.27
9.540e-03,0.018,0.272
9.550e-03,0.016,0.266
9.560e-03,0.016,0.278
9.570e-03,0.018,0.27
9.580e-03,0.012,0.274
9.590e-03,0.014,0.27
9.600e-03,0.016,0.266
9.610e-03,0.012,0.274
9.620e-03,0.012,0.278
9.630e-03,0.014,0.268
9.640e-03,0.016,0.266
9.650e-03,0.018,0.27
9.660e-03,0.014,0.272
9.670e-03,0.014,0.268
9.680e-03,0.016,0.268
9.690e-03,0.014,0.274
9.700e-03,0.014,0.274
9.710e-03,0.014,0.27
9.720e-03,0.016,0.27
9.730e-03,0.016,0.272
9.740e-03,0.014,0.268
9.750e-03,0.014,0.27
9.760e-03,0.022,0.266
9.770e-03,0.016,0.262
9.780e-03,0.018,0.27
9.790e-03,0.01,0.27
9.800e-03,0.012,0.27
9.810e-03,0.016,0.27
9.820e-03,0.018,0.262
9.830e-03,0.018,0.262
9.840e-03,0.01,0.268
9.850e-03,0.012,0.26
9.860e-03,0.02,0.264
9.870e-03,0.024,0.26
9.880e-03,0.016,0.268
9.890e-03,0.016,0.26
9.900e-03,0.014,0.266
9.910e-03,0.02,0.266
9.920e-03,0.016,0.264
9.930e-03,0.014,0.266
9.940e-03,0.012,0.27
9.950e-03,0.012,0.264
9.960e-03,0.02,0.266
9.970e-03,0.016,0.266
9.980e-03,0.02,0.266
9.990e-03,0.016,0.268
1.000e-02,0.012,0.266
1.0010e-02,0.02,0.262
1.0020e-02,0.008,0.264
1.0030e-02,0.016,0.264
1.0040e-02,0.016,0.264
1.0050e-02,0.016,0.27
1.0060e-02,0.016,0.272
1.0070e-02,0.012,0.262
1.0080e-02,0.016,0.264
1.0090e-02,0.018,0.262
1.0100e-02,0.014,0.266
1.0110e-02,0.018,0.266
1.0120e-02,0.014,0.266
1.0130e-02,0.018,0.268
1.0140e-02,0.016,0.268
1.0150e-02,0.016,0.266
1.0160e-02,0.008,0.262
1.0170e-02,0.016,0.26
1.0180e-02,0.008,0.266
1.0190e-02,0.018,0.264
1.0200e-02,0.016,0.26
1.0210e-02,0.016,0.266
1.0220e-02,0.01,0.266
1.0230e-02,0.006,0.258
1.0240e-02,0.012,0.26
1.0250e-02,0.012,0.256
1.0260e-02,0.012,0.26
1.0270e-02,0.018,0.256
1.0280e-02,0.016,0.26
1.0290e-02,0.01,0.264
1.0300e-02,0.012,0.254
1.0310e-02,0.022,0.258
1.0320e-02,0.012,0.26
1.0330e-02,0.02,0.254
1.0340e-02,0.016,0.26
1.0350e-02,0.02,0.264
1.0360e-02,0.02,0.256
1.0370e-02,0.016,0.26
1.0380e-02,0.016,0.258
1.0390e-02,0.01,0.258
1.0400e-02,0.01,0.258
1.0410e-02,0.014,0.26
1.0420e-02,0.012,0.258
1.0430e-02,0.016,0.258
1.0440e-02,0.018,0.258
1.0450e-02,0.016,0.258
1.0460e-02,0.02,0.26
1.0470e-02,0.014,0.264
1.0480e-02,0.008,0.252
1.0490e-02,0.014,0.258
1.0500e-02,0.016,0.26
1.0510e-02,0.008,0.258
1.0520e-02,0.014,0.258
1.0530e-02,0.016,0.258
1.0540e-02,0.008,0.25
1.0550e-02,0.012,0.254
1.0560e-02,0.016,0.252
1.0570e-02,0.016,0.262
1.0580e-02,0.016,0.256
1.0590e-02,0.018,0.258
1.0600e-02,0.016,0.264
1.0610e-02,0.016,0.262
1.0620e-02,0.012,0.256
1.0630e-02,0.014,0.26
1.0640e-02,0.016,0.258
1.0650e-02,0.018,0.254
1.0660e-02,0.02,0.258
1.0670e-02,0.016,0.256
1.0680e-02,0.02,0.256
1.0690e-02,0.016,0.26
1.0700e-02,0.018,0.254
1.0710e-02,0.01,0.252
1.0720e-02,0.018,0.26
1.0730e-02,0.014,0.252
1.0740e-02,0.012,0.258
1.0750e-02,0.024,0.256
1.0760e-02,0.01,0.258
1.0770e-02,0.014,0.252
1.0780e-02,0.01,0.256
1.0790e-02,0.018,0.252
1.0800e-02,0.012,0.256
1.0810e-02,0.008,0.248
1.0820e-02,0.014,0.252
1.0830e-02,0.016,0.254
1.0840e-02,0.018,0.254
1.0850e-02,0.01,0.252
1.0860e-02,0.008,0.254
1.0870e-02,0.016,0.256
1.0880e-02,0.018,0.254
1.0890e-02,0.016,0.248
1.0900e-02,0.012,0.25
1.0910e-02,0.018,0.252
1.0920e-02,0.016,0.252
1.0930e-02,0.016,0.252
1.0940e-02,0.02,0.25
1.0950e-02,0.016,0.258
1.0960e-02,0.018,0.252
1.0970e-02,0.014,0.248
1.0980e-02,0.016,0.252
1.0990e-02,0.022,0.256
1.1000e-02,0.016,0.248
1.1010e-02,0.012,0.254
1.1020e-02,0.016,0.25
1.1030e-02,0.014,0.25
1.1040e-02,0.014,0.248
1.1050e-02,0.008,0.248
1.1060e-02,0.012,0.25
1.1070e-02,0.016,0.244
1.1080e-02,0.016,0.252
1.1090e-02,0.014,0.256
1.1100e-02,0.01,0.25
1.1110e-02,0.016,0.242
1.1120e-02,0.022,0.248
1.1130e-02,0.016,0.25
1.1140e-02,0.018,0.25
1.1150e-02,0.016,0.252
1.1160e-02,0.018,0.248
1.1170e-02,0.018,0.246
1.1180e-02,0.012,0.252
1.1190e-02,0.014,0.252
1.1200e-02,0.016,0.248
1.1210e-02,0.016,0.25
1.1220e-02,0.014,0.254
1.1230e-02,0.01,0.25
1.1240e-02,0.012,0.25
1.1250e-02,0.014,0.252
1.1260e-02,0.01,0.25
1.1270e-02,0.024,0.25
1.1280e-02,0.022,0.248
1.1290e-02,0.018,0.248
1.1300e-02,0.012,0.25
1.1310e-02,0.01,0.25
1.1320e-02,0.016,0.252
1.1330e-02,0.008,0.248
1.1340e-02,0.02,0.25
1.1350e-02,0.014,0.252
1.1360e-02,0.018,0.244
1.1370e-02,0.008,0.24
1.1380e-02,0.014,0.248
1.1390e-02,0.008,0.248
1.1400e-02,0.022,0.246
1.1410e-02,0.016,0.246
1.1420e-02,0.014,0.246
1.1430e-02,0.022,0.246
1.1440e-02,0.022,0.24
1.1450e-02,0.012,0.246
1.1460e-02,0.016,0.246
1.1470e-02,0.008,0.244
1.1480e-02,0.018,0.246
1.1490e-02,0.014,0.24
1.1500e-02,0.012,0.25
1.1510e-02,0.018,0.244
1.1520e-02,0.016,0.242
1.1530e-02,0.008,0.246
1.1540e-02,0.022,0.248
1.1550e-02,0.016,0.246
1.1560e-02,0.018,0.246
1.1570e-02,0.016,0.238
1.1580e-02,0.014,0.246
1.1590e-02,0.016,0.246
1.1600e-02,0.012,0.246
1.1610e-02,0.016,0.244
1.1620e-02,0.018,0.246
1.1630e-02,0.016,0.242
1.1640e-02,0.014,0.246
1.1650e-02,0.01,0.246
1.1660e-02,0.016,0.242
1.1670e-02,0.014,0.244
1.1680e-02,0.016,0.244
1.1690e-02,0.02,0.24
1.1700e-02,0.016,0.244
1.1710e-02,0.014,0.246
1.1720e-02,0.018,0.244
1.1730e-02,0.016,0.24
1.1740e-02,0.016,0.242
1.1750e-02,0.02,0.244
1.1760e-02,0.018,0.244
1.1770e-02,0.014,0.24
1.1780e-02,0.014,0.24
1.1790e-02,0.01,0.244
1.1800e-02,0.018,0.234
1.1810e-02,0.01,0.24
1.1820e-02,0.016,0.242
1.1830e-02,0.014,0.242
1.1840e-02,0.014,0.242
1.1850e-02,0.014,0.242
1.1860e-02,0.016,0.238
1.1870e-02,0.02,0.234
1.1880e-02,0.014,0.24
1.1890e-02,0.018,0.24
1.1900e-02,0.012,0.238
1.1910e-02,0.022,0.24
1.1920e-02,0.014,0.242
1.1930e-02,0.01,0.238
1.1940e-02,0.014,0.24
1.1950e-02,0.012,0.24
1.1960e-02,0.02,0.238
1.1970e-02,0.008,0.242
1.1980e-02,0.012,0.238
1.1990e-02,0.022,0.236
1.2000e-02,0.014,0.242
1.2010e-02,0.02,0.24
1.2020e-02,0.018,0.24
1.2030e-02,0.014,0.238
1.2040e-02,0.016,0.242
1.2050e-02,0.016,0.234
1.2060e-02,0.008,0.238
1.2070e-02,0.016,0.238
1.2080e-02,0.02,0.238
1.2090e-02,0.018,0.244
1.2100e-02,0.02,0.238
1.2110e-02,0.016,0.242
1.2120e-02,0.018,0.238
1.2130e-02,0.016,0.24
1.2140e-02,0.014,0.236
1.2150e-02,0.012,0.242
1.2160e-02,0.014,0.236
1.2170e-02,0.016,0.24
1.2180e-02,0.018,0.24
1.2190e-02,0.02,0.236
1.2200e-02,0.016,0.238
1.2210e-02,0.008,0.236
1.2220e-02,0.016,0.236
1.2230e-02,0.018,0.238
1.2240e-02,0.014,0.238
1.2250e-02,0.016,0.234
1.2260e-02,0.016,0.234
1.2270e-02,0.018,0.24
1.2280e-02,0.018,0.232
1.2290e-02,0.016,0.234
1.2300e-02,0.012,0.238
1.2310e-02,0.012,0.234
1.2320e-02,0.016,0.238
1.2330e-02,0.016,0.228
1.2340e-02,0.008,0.228
1.2350e-02,0.012,0.228
1.2360e-02,0.012,0.232
1.2370e-02,0.014,0.232
1.2380e-02,0.024,0.234
1.2390e-02,0.008,0.236
1.2400e-02,0.01,0.238
1.2410e-02,0.014,0.228
1.2420e-02,0.018,0.232
1.2430e-02,0.022,0.24
1.2440e-02,0.016,0.234
1.2450e-02,0.018,0.234
1.2460e-02,0.008,0.232
1.2470e-02,0.014,0.23
1.2480e-02,0.02,0.228
1.2490e-02,0.008,0.226
1.2500e-02,0.01,0.232
1.2510e-02,0.016,0.228
1.2520e-02,0.014,0.23
1.2530e-02,0.012,0.238
1.2540e-02,0.024,0.232
1.2550e-02,0.006,0.228
1.2560e-02,0.022,0.226
1.2570e-02,0.014,0.234
1.2580e-02,0.016,0.228
1.2590e-02,0.01,0.232
1.2600e-02,0.02,0.232
1.2610e-02,0.016,0.234
1.2620e-02,0.014,0.234
1.2630e-02,0.014,0.226
1.2640e-02,0.016,0.232
1.2650e-02,0.012,0.228
1.2660e-02,0.018,0.224
1.2670e-02,0.008,0.228
1.2680e-02,0.014,0.224
1.2690e-02,0.018,0.23
1.2700e-02,0.014,0.236
1.2710e-02,0.016,0.23
1.2720e-02,0.014,0.228
1.2730e-02,0.014,0.228
1.2740e-02,0.012,0.226
1.2750e-02,0.02,0.226
1.2760e-02,0.014,0.232
1.2770e-02,0.018,0.23
1.2780e-02,0.014,0.226
1.2790e-02,0.02,0.23
1.2800e-02,0.012,0.23
1.2810e-02,0.014,0.222
1.2820e-02,0.014,0.23
1.2830e-02,0.018,0.228
1.2840e-02,0.016,0.226
1.2850e-02,0.014,0.222
1.2860e-02,0.018,0.228
1.2870e-02,0.016,0.226
1.2880e-02,0.012,0.23
1.2890e-02,0.014,0.224
1.2900e-02,0.016,0.23
1.2910e-02,0.01,0.23
1.2920e-02,0.012,0.23
1.2930e-02,0.012,0.224
1.2940e-02,0.018,0.228
1.2950e-02,0.012,0.224
1.2960e-02,0.02,0.224
1.2970e-02,0.016,0.222
1.2980e-02,0.014,0.228
1.2990e-02,0.02,0.228
1.3000e-02,0.018,0.23
1.3010e-02,0.026,0.222
1.3020e-02,0.012,0.222
1.3030e-02,0.016,0.222
1.3040e-02,0.012,0.224
1.3050e-02,0.02,0.226
1.3060e-02,0.016,0.228
1.3070e-02,0.016,0.22
1.3080e-02,0.006,0.226
1.3090e-02,0.012,0.224
1.3100e-02,0.008,0.224
1.3110e-02,0.014,0.224
1.3120e-02,0.022,0.222
1.3130e-02,0.02,0.218
1.3140e-02,0.012,0.228
1.3150e-02,0.014,0.218
1.3160e-02,0.014,0.222
1.3170e-02,0.008,0.22
1.3180e-02,0.018,0.224
1.3190e-02,0.016,0.224
1.3200e-02,0.012,0.22
1.3210e-02,0.016,0.222
1.3220e-02,0.014,0.226
1.3230e-02,0.014,0.226
1.3240e-02,0.016,0.218
1.3250e-02,0.01,0.222
1.3260e-02,0.012,0.222
1.3270e-02,0.016,0.216
1.3280e-02,0.01,0.226
1.3290e-02,0.01,0.228
1.3300e-02,0.014,0.22
1.3310e-02,0.02,0.218
1.3320e-02,0.014,0.22
1.3330e-02,0.014,0.22
1.3340e-02,0.016,0.218
1.3350e-02,0.008,0.218
1.3360e-02,0.008,0.22
1.3370e-02,0.012,0.218
1.3380e-02,0.016,0.216
1.3390e-02,0.016,0.22
1.3400e-02,0.014,0.218
1.3410e-02,0.01,0.224
1.3420e-02,0.008,0.22
1.3430e-02,0.016,0.218
1.3440e-02,0.016,0.22
1.3450e-02,0.012,0.214
1.3460e-02,0.01,0.224
1.3470e-02,0.014,0.21
1.3480e-02,0.014,0.216
1.3490e-02,0.014,0.222
1.3500e-02,0.014,0.216
1.3510e-02,0.014,0.224
1.3520e-02,0.018,0.214
1.3530e-02,0.016,0.218
1.3540e-02,0.014,0.216
1.3550e-02,0.014,0.218
1.3560e-02,0.008,0.216
1.3570e-02,0.016,0.216
1.3580e-02,0.012,0.22
1.3590e-02,0.012,0.218
1.3600e-02,0.012,0.22
1.3610e-02,0.012,0.214
1.3620e-02,0.01,0.218
1.3630e-02,0.02,0.22
1.3640e-02,0.014,0.222
1.3650e-02,0.01,0.216
1.3660e-02,0.018,0.216
1.3670e-02,0.016,0.222
1.3680e-02,0.012,0.216
1.3690e-02,0.014,0.214
1.3700e-02,0.012,0.216
1.3710e-02,0.008,0.212
1.3720e-02,0.012,0.214
1.3730e-02,0.008,0.22
1.3740e-02,0.008,0.212
1.3750e-02,0.012,0.214
1.3760e-02,0.016,0.218
1.3770e-02,0.016,0.212
1.3780e-02,0.014,0.214
1.3790e-02,0.01,0.22
1.3800e-02,0.014,0.216
1.3810e-02,0.024,0.208
1.3820e-02,0.01,0.214
1.3830e-02,0.014,0.214
1.3840e-02,0.012,0.212
1.3850e-02,0.016,0.22
1.3860e-02,0.016,0.208
1.3870e-02,0.012,0.206
1.3880e-02,0.018,0.208
1.3890e-02,0.016,0.21
1.3900e-02,0.008,0.208
1.3910e-02,0.022,0.214
1.3920e-02,0.014,0.206
1.3930e-02,0.016,0.216
1.3940e-02,0.012,0.212
1.3950e-02,0.016,0.21
1.3960e-02,0.022,0.22
1.3970e-02,0.016,0.218
1.3980e-02,0.016,0.212
1.3990e-02,0.022,0.214
1.4000e-02,0.014,0.21
1.4010e-02,0.02,0.212
1.4020e-02,0.018,0.208
1.4030e-02,0.012,0.21
1.4040e-02,0.014,0.216
1.4050e-02,0.014,0.208
1.4060e-02,0.012,0.206
1.4070e-02,0.014,0.212
1.4080e-02,0.01,0.214
1.4090e-02,0.012,0.21
1.4100e-02,0.018,0.208
1.4110e-02,0.02,0.21
1.4120e-02,0.016,0.212
1.4130e-02,0.016,0.204
1.4140e-02,0.016,0.214
1.4150e-02,0.018,0.21
1.4160e-02,0.014,0.216
1.4170e-02,0.016,0.212
1.4180e-02,0.018,0.21
1.4190e-02,0.016,0.214
1.4200e-02,0.014,0.212
1.4210e-02,0.012,0.208
1.4220e-02,0.014,0.198
1.4230e-02,0.012,0.208
1.4240e-02,0.014,0.212
1.4250e-02,0.018,0.206
1.4260e-02,0.006,0.208
1.4270e-02,0.012,0.206
1.4280e-02,0.014,0.216
1.4290e-02,0.016,0.214
1.4300e-02,0.01,0.214
1.4310e-02,0.016,0.208
1.4320e-02,0.02,0.208
1.4330e-02,0.012,0.212
1.4340e-02,0.012,0.214
1.4350e-02,0.012,0.206
1.4360e-02,0.01,0.212
1.4370e-02,0.016,0.206
1.4380e-02,0.016,0.208
1.4390e-02,0.014,0.204
1.4400e-02,0.022,0.206
1.4410e-02,0.012,0.208
1.4420e-02,0.016,0.208
1.4430e-02,0.014,0.208
1.4440e-02,0.012,0.212
1.4450e-02,0.008,0.208
1.4460e-02,0.014,0.21
1.4470e-02,0.018,0.21
1.4480e-02,0.018,0.204
1.4490e-02,0.014,0.206
1.4500e-02,0.008,0.208
1.4510e-02,0.018,0.198
1.4520e-02,0.018,0.204
1.4530e-02,0.016,0.21
1.4540e-02,0.012,0.204
1.4550e-02,0.012,0.208
1.4560e-02,0.016,0.214
1.4570e-02,0.014,0.206
1.4580e-02,0.02,0.208
1.4590e-02,0.014,0.206
1.4600e-02,0.014,0.206
1.4610e-02,0.016,0.202
1.4620e-02,0.014,0.204
1.4630e-02,0.018,0.208
1.4640e-02,0.012,0.206
1.4650e-02,0.016,0.21
1.4660e-02,0.01,0.196
1.4670e-02,0.008,0.202
1.4680e-02,0.022,0.202
1.4690e-02,0.016,0.204
1.4700e-02,0.016,0.198
1.4710e-02,0.016,0.206
1.4720e-02,0.014,0.204
1.4730e-02,0.016,0.206
1.4740e-02,0.01,0.202
1.4750e-02,0.014,0.196
1.4760e-02,0.014,0.206
1.4770e-02,0.016,0.206
1.4780e-02,0.014,0.206
1.4790e-02,0.014,0.206
1.4800e-02,0.012,0.2
1.4810e-02,0.01,0.2
1.4820e-02,0.014,0.196
1.4830e-02,0.012,0.196
1.4840e-02,0.012,0.206
1.4850e-02,0.014,0.202
1.4860e-02,0.01,0.198
1.4870e-02,0.012,0.2
1.4880e-02,0.008,0.202
1.4890e-02,0.008,0.2
1.4900e-02,0.016,0.194
1.4910e-02,0.008,0.202
1.4920e-02,0.014,0.202
1.4930e-02,0.018,0.194
1.4940e-02,0.018,0.194
1.4950e-02,0.01,0.202
1.4960e-02,0.016,0.2
1.4970e-02,0.014,0.202
1.4980e-02,0.008,0.196
1.4990e-02,0.012,0.204
1.5000e-02,0.02,0.194
1.5010e-02,0.014,0.202
1.5020e-02,0.018,0.202
1.5030e-02,0.024,0.2
1.5040e-02,0.024,0.202
1.5050e-02,0.016,0.198
1.5060e-02,0.03,0.192
1.5070e-02,0.024,0.2
1.5080e-02,0.028,0.194
1.5090e-02,0.02,0.19
1.5100e-02,0.012,0.198
1.5110e-02,0.014,0.2
1.5120e-02,0.012,0.198
1.5130e-02,0.012,0.194
1.5140e-02,0.018,0.202
1.5150e-02,0.02,0.202
1.5160e-02,0.022,0.198
1.5170e-02,0.018,0.198
1.5180e-02,0.02,0.196
1.5190e-02,0.008,0.204
1.5200e-02,0.014,0.192
1.5210e-02,0.014,0.202
1.5220e-02,0.012,0.2
1.5230e-02,0.01,0.196
1.5240e-02,0.014,0.198
1.5250e-02,0.018,0.196
1.5260e-02,0.02,0.196
1.5270e-02,0.016,0.19
1.5280e-02,0.014,0.196
1.5290e-02,0.018,0.194
1.5300e-02,0.012,0.194
1.5310e-02,0.016,0.2
1.5320e-02,0.018,0.194
1.5330e-02,0.016,0.192
1.5340e-02,0.018,0.19
1.5350e-02,0.012,0.192
1.5360e-02,0.018,0.184
1.5370e-02,0.016,0.198
