"4395A REV1.12"
"DATE:     17 1992"



"CHANNEL: 1"
"MEASURE TYPE: A/R"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 201"
"SWEEP TIME:  96.48 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER: -2.5 dBm"
"IF BANDWIDTH:  30 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
2.850081000000E+07	-7.665400E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.925080500000E+07	-7.904115E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.000080000000E+07	-8.145793E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.075079500000E+07	-8.380827E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.150079000000E+07	-8.619570E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.225078500000E+07	-8.859151E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.300078000000E+07	-9.088610E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.375077500000E+07	-9.323537E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.450077000000E+07	-9.555646E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.525076500000E+07	-9.794743E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.600076000000E+07	-1.002522E+02	0.000000E+00	0.000000E+00	0.000000E+00
3.675075500000E+07	-1.025591E+02	0.000000E+00	0.000000E+00	0.000000E+00
3.750075000000E+07	-1.049321E+02	0.000000E+00	0.000000E+00	0.000000E+00
3.825074500000E+07	-1.072619E+02	0.000000E+00	0.000000E+00	0.000000E+00
3.900074000000E+07	-1.096175E+02	0.000000E+00	0.000000E+00	0.000000E+00
3.975073500000E+07	-1.120379E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.050073000000E+07	-1.144290E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.125072500000E+07	-1.166641E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.200072000000E+07	-1.190436E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.275071500000E+07	-1.216214E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.350071000000E+07	-1.239061E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.425070500000E+07	-1.263066E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.500070000000E+07	-1.286255E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.575069500000E+07	-1.310851E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.650069000000E+07	-1.335064E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.725068500000E+07	-1.357898E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.800068000000E+07	-1.382950E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.875067500000E+07	-1.407534E+02	0.000000E+00	0.000000E+00	0.000000E+00
4.950067000000E+07	-1.431549E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.025066500000E+07	-1.456635E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.100066000000E+07	-1.479710E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.175065500000E+07	-1.505737E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.250065000000E+07	-1.530421E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.325064500000E+07	-1.554787E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.400064000000E+07	-1.579622E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.475063500000E+07	-1.606325E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.550063000000E+07	-1.631229E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.625062500000E+07	-1.656541E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.700062000000E+07	-1.682447E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.775061500000E+07	-1.707442E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.850061000000E+07	-1.735550E+02	0.000000E+00	0.000000E+00	0.000000E+00
5.925060500000E+07	-1.757485E+02	0.000000E+00	0.000000E+00	0.000000E+00
6.000060000000E+07	-1.783427E+02	0.000000E+00	0.000000E+00	0.000000E+00
6.075059500000E+07	1.790870E+02	0.000000E+00	0.000000E+00	0.000000E+00
6.150059000000E+07	1.764892E+02	0.000000E+00	0.000000E+00	0.000000E+00
6.225058500000E+07	1.740661E+02	0.000000E+00	0.000000E+00	0.000000E+00
6.300058000000E+07	1.714832E+02	0.000000E+00	0.000000E+00	0.000000E+00
6.375057500000E+07	1.687557E+02	0.000000E+00	0.000000E+00	0.000000E+00
